STATION_NUMBER,REMARK_TYPE_CODE,YEAR,REMARK_EN,REMARK_FR
02ZG004,2,1997,"THE ""E"" FOR DISCHARGES BELOW 0.133 M3/S IS DUE TO CURVE EXTENSION","LE < E > POUR LES DEBITS INFERIEURS A 0,133 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZG004,2,1998,"THE ""E"" FOR DISCHARGES BELOW 0.149 M3/S AND ABOVE 47.2 M3/S IS DUE TO CURVE EXTENSION","LE < E > POUR LES DEBITS INFERIEURS A 0,149 M3/S OU SUPERIEURS A 47,2 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZG004,2,2005,"THE ""E"" FOR DISCHARGES BELOW 0.121 M3/S IS DUE TO CURVE EXTENSION","LE < E > POUR LES DEBITS INFERIEURS A 0,121 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZG004,2,2008,THE E FOR DISCHARGE ABOVE 47.2 CMS AND BELOW 0.121 CMS IS DUE TO CURVE EXTENSION,
02ZG004,2,2009,"2009 THE ""E"" FOR DISCHARGE BELOW 0.122 CMS IS DUE TO CURVE EXTENSION","LES ESTIMATIONS DE DEBIT INFERIEURES A 0,122 CMS SONT ATTRIBUABLES AU PROLONGEMENT DE LA COURBE."
02ZG004,2,2010,"2010 THE ""E"" FOR DISCHARGE BELOW 0.163 CMS AND ABOVE 47.2 CMS IS DUE TO CURVE EXTENSION.","2010 ? LE < E > POUR LE DEBIT INFERIEUR A 0,163 M3/S ET SUPERIEUR A 47,2 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZG004,2,2011,"2011 THE ""E"" FOR DISCHARGE BELOW 0.163 CMS AND ABOVE 47.2 CMS IS DUE TO CURVE EXTENSION.","2011 ? LE < E > POUR LE DEBIT INFERIEUR A 0,163 M3/S ET SUPERIEUR A 47,2 M3/S INDIQUE UN PROLONGEMENT DE LA COURBE."
02ZG004,2,2012,"THE ""E"" FOR DISCHARGES BELOW 0.106 CMS AND ABOVE 12.8 CMS IS DUE TO CURVE EXTENSION.",
02ZG004,2,2013,"THE ""E"" FOR DISCHARGES BELOW 0.232 CMS AND ABOVE 12.8 CMS IS DUE TO CURVE EXTENSION.",
02ZG004,2,2014,"THE ""E"" FOR DISCHARGES ABOVE 12.8 CMS IS DUE TO CURVE EXTENSION.",
02ZG004,2,2015,"THE ""E"" FOR DISCHARGES ABOVE 18.0 CMS IS DUE TO CURVE EXTENSION.",
02ZG004,2,2016,"THE ""E"" FOR DISCHARGES BELOW 0.080 CMS IS DUE TO CURVE EXTENSION.",
02ZG004,2,2018,THE  'E' FOR DISCHARGES IN AUGUST IS DUE TO ESTIMATED DATA.,
02ZG004,2,2020,"THE 'E?' FOR DISCHARGE ON OCT 14TH ? NOV 4TH, NOV 24TH TO DEC 1ST, DEC 16TH, 17TH AND DEC 19TH TO JAN 1, 2021 ARE DUE TO ESTIMATED DATA.",
